type,code,name,info,type2,flag,pos,uk1,weapontype,uk2,sex,school,attack,skill,uk3,uk4,beitemslot
931001,mura_A0010,ボサノブンブン,スロット1,4,4,1,2,3,1,0,0,502,60012,10,1,31005
931002,mura_A0010,ボサノブンブン,スロット2,4,4,1,2,3,2,0,0,502,60012,20,2,31005
931003,mura_A0010,ボサノブンブン,スロット3,4,4,1,2,3,3,0,0,502,60012,30,3,31005
931004,mura_A0010,ボサノブンブン,スロット4,4,4,1,2,3,4,0,0,502,60012,40,4,31005
931005,mura_A0010,ボサノブンブン,スロット5,4,4,1,2,3,5,0,0,502,60012,50,5,31005
130010,mura_A0010,ボサノブンブン,音よりも、その動きが軽快で楽しげなミューラ。頭を振る度、その派手な姿が周囲の目を奪う,4,4,1,2,3,0,0,0,502,60012,0,1,522222
130011,mura_A0011,クラリネット,薄茶色のクラリネットの軽快な音色を聞くと、自然に楽しくなってくる。シンバリンとともに合奏によく使われるミューラ,4,4,1,2,3,0,0,0,501,60013,0,1,522222
139001,mura_A0011,バスクラリネット,低音域が得意なクラリネット。4年生以上しか装備できない。,4,4,1,2,3,0,0,0,501,60013,0,1,522222
139009,mura_A0011,クラリネット,薄茶色のクラリネットの軽快な音色を聞くと、自然に楽しくなってくる。シンバリンとともに合奏によく使われるミューラ,4,4,1,2,3,0,0,0,501,60013,0,1,522222
932001,mura_A0012,ウギウギ,スロット1,4,4,1,2,3,1,0,0,506,60020,10,1,30005
932002,mura_A0012,ウギウギ,スロット2,4,4,1,2,3,2,0,0,506,60020,20,2,30005
932003,mura_A0012,ウギウギ,スロット3,4,4,1,2,3,3,0,0,506,60020,30,3,30005
932004,mura_A0012,ウギウギ,スロット4,4,4,1,2,3,4,0,0,506,60020,40,4,30005
932005,mura_A0012,ウギウギ,スロット5,4,4,1,2,3,5,0,0,506,60020,50,5,30005
130012,mura_A0012,ウギウギ,昔有名だったミュージシャンが、自ら作成して演奏に使っていたというミューラ。ミュージシャン自身を表現しているといわれているが、彼の音楽センスの事なのか、彼の顔の事なのかは不明,4,4,1,2,3,0,0,0,506,60020,0,1,522222
130013,mura_A0013,スクラッチミキサー,最初に聞くと背中に怖気が走るが、聞き続けるといつのまにかハマってしまう,0,4,0,0,0,0,0,0,0,0,0,1,522222
130014,mura_A0014,MCマクスター,"伝説の MC、MCマクスターが使ったミューラの普及型。MCマクスターへの郷愁にひたることが出来て、世間では爆発的な反応が見られる",0,4,0,0,0,0,0,0,0,0,0,1,522222
130015,mura_A0015,ジグザグタップ,このミューラ一つで様々な音色を出せるため、前衛芸術を志す生徒たちが好んで使う,0,4,0,0,0,0,0,0,0,0,0,1,522222
130016,mura_A0016,マグネディオ,アンテナがあちこちに生えたこのミューラを着けた生徒たちに囲まれていると、いつの間にか別の惑星に迷い込んだ気がしてくる。独特の形と同じく、使い方も独特だ,0,4,0,0,0,0,0,0,0,0,0,1,522222
130017,mura_A0017,エンジェリックボイス,空へと帰った天使が地上に残して行ったといわれる、翼の形をしたミューラ。高学年用,4,4,1,2,3,0,0,0,501,60024,0,1,522222
130018,mura_A0018,メタルバロック,ダンスや音楽よりも、戦いに使われるようにデザインされたミューラ。ぴかぴか輝くこの金属製ミューラを見ていると、誰もが恐れを抱く,0,4,0,0,0,0,0,0,0,0,0,1,522222
130019,mura_A0019,タムタムマフラー,寒い時にぴったりのこのミューラは、冬にはファッション用アイテムとしてもよく使われる,4,4,1,2,3,0,0,0,505,60014,0,1,522222
139005,mura_A0019,お試しマフラー,タムタムマフラーの試供品で、3年生以上で装備可能。,4,4,1,2,3,0,0,0,505,60014,0,1,522222
130020,mura_A0020,どぶロック,その威力は誰もが認めるミューラだが、使い続けるとアルコール中毒になるかもしれないので要注意。お酒は20歳になってから！,4,4,1,2,3,0,0,0,506,60015,0,1,522222
139022,mura_A0020,追儺・神便鬼毒酒,妖怪「酒天童子」を打ち倒す鍵となった強力な神酒。鬼には毒に、人間には薬になる酒。酔えば酔うほど強くなるとしても、お酒は20歳になってから！,4,4,1,2,3,0,0,0,506,60015,0,1,522222
130021,mura_A0021,ウタンカ,顔が彫刻されている大きな円形イヤリング,4,4,1,2,3,0,0,0,504,60027,0,1,522222
130022,mura_A0022,タブカイ,骸骨の形をしたイヤリング,4,4,1,2,3,0,0,0,505,60028,0,1,522222
139011,mura_A0022,タブカイ,骸骨の形をしたイヤリング,4,4,1,2,3,0,0,0,505,60028,0,1,522222
130023,mura_A0023,ピンクサーペント,可愛いピンクのヘビの形をしたミューラ,4,4,1,2,3,0,0,0,503,60033,0,1,522222
130024,mura_A0024,"ブラックカマエル","巨大な翼の装飾がセクシーな感じを漂わせる。大人向けのミューラ。",4,4,1,2,3,0,0,0,503,60034,0,1,522222
130025,mura_A0025,ドローン・ANNA,2006年の「春の総選挙！」で<br>1位になったアンナを記念して、ドローンをベースにして作られたオリジナルミューラ。名前も公募で決められた、アンナとみんなの友情の証！,4,4,1,2,3,0,0,0,501,60001,0,1,522222
131001,mura_A1001,クラシックドローン,初期のドローン。時代と共に改良が加えられた現在のドローンとはまた違った趣がある、歴史を感じさせる一品,4,4,1,2,3,0,0,0,501,60001,0,1,522222
139008,mura_A1001,"ドローン YT","金管楽器の形をしたミューラ。<br>ヨーグルティング一周年記念の贈り物。",4,4,1,2,3,0,0,0,501,60001,0,1,522222
139013,mura_A1001,クラシックドローン,初期のドローン。時代と共に改良が加えられた現在のドローンとはまた違った趣がある、歴史を感じさせる一品,4,4,1,2,3,0,0,0,501,60001,0,1,522222
139018,mura_A1001,クラシックドローン・WAM,音楽室に潜む某作曲家の楽器。使い手にはその作曲家の力が宿り、記憶力が良くなるという。テストの時に非常に役に立つかも？,4,4,1,2,3,0,0,0,501,60001,0,1,522222
131002,mura_A1002,ミスティックボンゴ,先祖代々受け継がれる、由緒正しい特別製のシャーマンボンゴ。門外不出の秘祭の時にだけ使われるもので、民俗学的価値が高い,4,4,1,2,3,0,0,0,505,60003,0,1,522222
139015,mura_A1002,ミスティックボンゴ,先祖代々受け継がれる、由緒正しい特別製のシャーマンボンゴ。門外不出の秘祭の時にだけ使われるもので、民俗学的価値が高い,4,4,1,2,3,0,0,0,505,60003,0,1,522222
933001,mura_A1004,"The DJ SNF",スロット1,4,4,1,2,3,1,0,0,505,60006,10,1,31005
933002,mura_A1004,"The DJ SNF",スロット2,4,4,1,2,3,2,0,0,505,60006,20,2,31005
933003,mura_A1004,"The DJ SNF",スロット3,4,4,1,2,3,3,0,0,505,60006,30,3,31005
933004,mura_A1004,"The DJ SNF",スロット4,4,4,1,2,3,4,0,0,505,60006,40,4,31005
933005,mura_A1004,"The DJ SNF",スロット5,4,4,1,2,3,5,0,0,505,60006,50,5,31005
131004,mura_A1004,"The DJ SNF",土曜日の夜に最も光り輝くと言われる、巨大な縞模様のアフロヅラ,4,4,1,2,3,0,0,0,505,60006,0,1,522222
131005,mura_A1005,アルトフラッフィ,美しい低音を奏でる、金色のフラッフィ。フラッフィとの二重奏をしていると、森の動物達が集まってきて聞き惚れるという,4,4,1,2,3,0,0,0,501,60029,0,1,522222
139017,mura_A1005,アルトフラッフィ,美しい低音を奏でる、金色のフラッフィ。フラッフィとの二重奏をしていると、森の動物達が集まってきて聞き惚れるという,4,4,1,2,3,0,0,0,501,60029,0,1,522222
131006,mura_A1006,パンフルート・ソプラノ,使い方が簡単で、軽いため、多くの人々に愛用されているパンフルートの一種。高い音が出るようにチューンされている,4,4,1,2,3,0,0,0,501,60030,0,1,522222
139007,mura_A1006,"ゴールデンパンフルート YT","使い方が簡単で、軽いため、多くの人々が愛用するミューラ。リコリング専用音楽大会もたまに開かれたりする。<br>ヨーグルティング一周年記念の贈り物。",4,4,1,2,3,0,0,0,501,60030,0,1,522222
139012,mura_A1006,パンフルート・ソプラノ,使い方が簡単で、軽いため、多くの人々に愛用されているパンフルートの一種。高い音が出るようにチューンされている,4,4,1,2,3,0,0,0,501,60030,0,1,522222
131007,mura_A1007,クラッシュシンバリン,シンバリン奏者からは「打楽器の王者」と呼ばれているミューラ。あまりにやかましいので、コンサートホール以外での使用は制限されているらしい,4,4,1,2,3,0,0,0,501,60031,0,1,522222
139014,mura_A1007,クラッシュシンバリン,シンバリン奏者からは「打楽器の王者」と呼ばれているミューラ。あまりにやかましいので、コンサートホール以外での使用は制限されているらしい,4,4,1,2,3,0,0,0,501,60031,0,1,522222
139019,mura_A1007,クライシンバリン,妖怪「子泣き爺」の鳴き声と同等の音量を放つシンバリン。赤子と同然に優しく扱うのがコツ。子泣き爺が泣くと、地震が起こるといわれている。,4,4,1,2,3,0,0,0,501,60009,0,1,522222
131008,mura_A1008,アマティバイオリーノ,一流の職人が製作した一流のバイオリーノ。現在出回っているバイオリーノはこれを元に作られたとも言われている,4,4,1,2,3,0,0,0,501,60032,0,1,522222
139016,mura_A1008,アマティバイオリーノ,一流の職人が製作した一流のバイオリーノ。現在出回っているバイオリーノはこれを元に作られたとも言われている,4,4,1,2,3,0,0,0,501,60032,0,1,522222
930001,mura_A1011,クリスタルクラリネット,スロット1,4,4,1,2,3,1,0,0,501,60013,10,1,30005
930002,mura_A1011,クリスタルクラリネット,スロット2,4,4,1,2,3,2,0,0,501,60013,20,2,30005
930003,mura_A1011,クリスタルクラリネット,スロット3,4,4,1,2,3,3,0,0,501,60013,30,3,30005
930004,mura_A1011,クリスタルクラリネット,スロット4,4,4,1,2,3,4,0,0,501,60013,40,4,30005
930005,mura_A1011,クリスタルクラリネット,スロット5,4,4,1,2,3,5,0,0,501,60013,50,5,30005
131011,mura_A1011,クリスタルクラリネット,埋め込まれた水晶の分子構造が音を増幅し、より澄んだ音が出るように改良されたクラリネット,4,4,1,2,3,0,0,0,501,60013,0,1,522222
131017,mura_A1017,ルシフェリックボイス,人間に嫉妬して神を裏切ったため、地獄へ落とされた天使が地上に残して行ったといわれる、黒い翼の形をしたミューラ,4,4,1,2,3,0,0,0,501,60024,0,1,522222
131019,mura_A1019,トムトムマフラー,今年の冬はこれで決まり！　最新ファッションで差を付けよう！,4,4,1,2,3,0,0,0,505,60014,0,1,522222
131022,mura_A1022,エスニックタブカイ,中南米の古代遺跡で発見されたというタブカイ。当時の技術力では作成は不可能と思われ、考古学会で物議を醸している,4,4,1,2,3,0,0,0,505,60028,0,1,522222
139020,mura_A1022,がしゃどくろ,妖怪「がしゃどくろ」が宿っているミューラ。夜な夜な音をたててうるさい。がしゃどくろは、死者たちの怨念が妖怪化したものといわれている。,4,4,1,2,3,0,0,0,505,60028,0,1,522222
140001,spirit_A0001,アクアマリン,水の精霊を召喚するスピリット,5,4,4,2,4,0,0,0,701,80001,0,1,522222
140002,spirit_A0002,サラマンダー,中央に刻まれた花火の模様は、このかばんで召喚する火の精霊・サラマンダーを示す紋章だ,5,4,4,2,4,0,0,0,701,80002,0,1,522222
140003,spirit_A0003,コブラバッグ,ただの古びた壺に見えるが、中から２匹のコブラが飛び出して、凄まじい攻撃をする,5,4,4,2,4,0,0,0,701,80003,0,1,522222
149001,spirit_A0003,つちのこバッグ,幻の蛇が潜んでいるというバッグ。うっかりフタを開けるとすごいジャンプ力で逃げてしまうため、4年生以上でなければ装備できない。,5,4,4,2,4,0,0,0,701,80003,0,1,522222
149009,spirit_A0003,コブラバッグ,ただの古びた壺に見えるが、中から２匹のコブラが飛び出して、凄まじい攻撃をする,5,4,4,2,4,0,0,0,701,80003,0,1,522222
140004,spirit_A0004,アンダーテイカー,棺桶の形をしたスピリット。骸骨精霊たちが宿っている,5,4,4,2,4,0,0,0,701,80004,0,1,522222
149011,spirit_A0004,アンダーテイカー,棺桶の形をしたスピリット。骸骨精霊たちが宿っている,5,4,4,2,4,0,0,0,701,80004,0,1,522222
140005,spirit_A0005,ヴェスパ,小さな木の精霊たちが入ったバッグ。そのため、バッグ自体から葉っぱが生えている,5,4,4,2,4,0,0,0,702,80006,0,1,522222
